product_no,product_url,product_name,category,sub_category,price,fabric,fit_type,size_range,recommended_body_type,body_cover_features,style_tags,season,length_type,sleeve_type,color_options,recommended_age,coordination_items,product_summary,shoulder,chest,chest_measure_type,armhole,sleeve,sleeve_circumference,length,length_front,length_back,measurement_source,raw_measurements
24750,https://www.misharp.co.kr/product/detail.html?product_no=24750,파스텔 트위드 자켓,아우터,자켓,95000,,,55-77,어깨좁음;하체통통,허리라인보정,페미닌;데일리,,크롭,긴팔,베이지,4050,데님;스커트,"미샵 - 파스텔 트위드 자켓 (2 color) 파스텔 트위드 자켓 (2 color) (해외배송 가능상품) ( 건) 파스텔 트위드 자켓 (2 color) 105,500원 95,000원 남은시간 2일 21:48:03 (10,500원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 950원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - -",38,47,circumference,45,58,,,,,text,"[{""어깨단면"": ""38""}, {""암홀둘레"": ""45""}, {""소매길이"": ""58""}, {""가슴둘레"": ""94""}]"
28589,https://www.misharp.co.kr/product/detail.html?product_no=28589,프릴 핀턱 타이 블라우스,블라우스/셔츠,블라우스,58400,코튼 100% 소재를 사용했습니다,루즈핏,55-77,어깨좁음;팔뚝통통;하체통통,팔뚝커버;힙커버;허리라인보정,페미닌;데일리,여름,기본,긴팔,블랙;아이보리,4050,슬랙스;데님;스커트,"미샵 - 프릴 핀턱 타이 블라우스 (3 color) 프릴 핀턱 타이 블라우스 (3 color) (해외배송 가능상품) ( 건) 프릴 핀턱 타이 블라우스 (3 color) 64,800원 58,400원 남은시간 2일 21:48:01 (6,400원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 580원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해",39,55,circumference,54,63,,,,,text,"[{""어깨단면"": ""39""}, {""암홀둘레"": ""54""}, {""소매길이"": ""63""}, {""가슴둘레"": ""110""}]"
28201,https://www.misharp.co.kr/product/detail.html?product_no=28201,시즌리스 베이직 라운드 니트,니트/가디건,니트,23000,,,55-77,어깨좁음,,클래식;데일리,봄;가을,기본,긴팔,블랙;아이보리;베이지;그레이,4050,데님;니트,【사이즈별 제작 니트】,40,52,circumference,48,58.5,,,,,text,"[{""어깨단면"": ""40""}, {""암홀둘레"": ""48""}, {""소매길이"": ""58.5""}, {""가슴둘레"": ""104""}]"
26857,https://www.misharp.co.kr/product/detail.html?product_no=26857,절개 라인 와이드 데님,팬츠,데님,54500,코튼100% 데님 소재입니다,,55-77,복부체형;하체통통,힙커버;허리라인보정,데일리,봄;가을;간절기,기본,긴팔,,4050,데님,"미샵 - 절개 라인 와이드 데님 (1 color) 절개 라인 와이드 데님 (1 color) (해외배송 가능상품) ( 건) 절개 라인 와이드 데님 (1 color) 54,500원 540원 (1%) 재입고 알림 SMS 상품 옵션 사이즈 - [필수] 옵션을 선택해 주세요 - ------------------- S(55) M(66) L(77) XL(88) 옵션선택 상품 목록 상품명 상품수 가격 절개",,,,,,,,,,,
28087,https://www.misharp.co.kr/product/detail.html?product_no=28087,테오 데일리 루즈핏 점퍼,아우터,점퍼,64800,코튼35% 폴리에스터65% 혼용 소재입니다 / 폴리에스터65% 혼용 소재입니다,루즈핏,55-77,어깨좁음;하체통통,허리라인보정,데일리,봄;가을;간절기,롱,긴팔,블랙;베이지,4050,데님;스커트,"미샵 - 테오 데일리 루즈핏 점퍼 (2 color) 테오 데일리 루즈핏 점퍼 (2 color) (해외배송 가능상품) ( 건) 테오 데일리 루즈핏 점퍼 (2 color) 64,800원 640원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 베이지 블랙 옵션선택 상품 목록 상품명 상품수 가격 테오 데일리 루즈핏 점퍼 (2 c",,70,circumference,,76.5,,,,,text,"[{""소매길이"": ""76.5""}, {""가슴둘레"": ""140""}]"
28590,https://www.misharp.co.kr/product/detail.html?product_no=28590,컴포트 레터링 긴팔 티셔츠,블라우스/셔츠,셔츠,12500,코튼 100% 소재를 사용했습니다 / 코튼100% 소재입니다,오버핏,55-77,어깨좁음;팔뚝통통,팔뚝커버;허리라인보정,데일리,여름,크롭,긴팔,블랙;화이트,4050,데님,"미샵 - 컴포트 레터링 긴팔 티셔츠 (3 color) 컴포트 레터링 긴팔 티셔츠 (3 color) (해외배송 가능상품) ( 건) 컴포트 레터링 긴팔 티셔츠 (3 color) 12,500원 120원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 화이트 블루 블랙 옵션선택 상품 목록 상품명 상품수 가격 컴포트 레터링 긴팔 티",62,55.5,circumference,35,41.5,,,,,text,"[{""어깨단면"": ""62""}, {""암홀둘레"": ""35""}, {""소매길이"": ""41.5""}, {""가슴둘레"": ""111""}]"
27594,https://www.misharp.co.kr/product/detail.html?product_no=27594,라운드 페미닌 소가죽 벨트,,,25700,,,,4050 여성 일반체형,,페미닌;데일리,,기본,긴팔,블랙;아이보리,4050,데님,"미샵 - 라운드 페미닌 소가죽 벨트 (3 color) 라운드 페미닌 소가죽 벨트 (3 color) (해외배송 가능상품) ( 건) 라운드 페미닌 소가죽 벨트 (3 color) 28,500원 25,700원 남은시간 2일 21:47:51 (2,800원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 250원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선",,,,,,,,,,,
27273,https://www.misharp.co.kr/product/detail.html?product_no=27273,보들 롱 실크 스카프,,,17900,,,,4050 여성 일반체형,,데일리,겨울,롱,긴팔,네이비;카키;소라,4050,데님,"미샵 - 보들 롱 실크 스카프 (5 color) 보들 롱 실크 스카프 (5 color) (해외배송 가능상품) ( 건) 보들 롱 실크 스카프 (5 color) 19,800원 17,900원 남은시간 2일 21:47:50 (1,900원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 170원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 -",,,,,,,,,,,
28587,https://www.misharp.co.kr/product/detail.html?product_no=28587,올가 S 519 면팬츠,팬츠,팬츠,43700,,,55-99,복부체형;하체통통,힙커버;허리라인보정,클래식;데일리;오피스룩,봄;가을;간절기,기본,긴팔,블랙;아이보리;베이지,4050,데님,★ SS제작 팬츠 155 ★ 【커브핏으로 더 스타일있게 】,,,,,,,,,,,
28585,https://www.misharp.co.kr/product/detail.html?product_no=28585,데일리 솔루션 브이넥 가디건 / 사이즈별,니트/가디건,가디건,24800,,,55-77,어깨좁음;복부체형;하체통통,힙커버;허리라인보정,데일리,봄;가을;겨울,기본,긴팔,블랙;화이트;베이지;그레이,4050,슬랙스;데님;스커트;니트,【사이즈별 제작 입고】,,56,circumference,,67,,,,,text,"[{""소매길이"": ""67""}, {""가슴둘레"": ""112""}]"
28588,https://www.misharp.co.kr/product/detail.html?product_no=28588,벨루아 셔링 스웨이드 블루종,,,58100,,,55-77,어깨좁음;팔뚝통통;하체통통,팔뚝커버;뱃살커버;허리라인보정,클래식;데일리;오피스룩;모임룩,봄;가을;간절기,기본,긴팔,베이지;브라운,4050,슬랙스;데님;스커트,"미샵 - 벨루아 셔링 스웨이드 블루종 (2 color) 벨루아 셔링 스웨이드 블루종 (2 color) (해외배송 가능상품) ( 건) 벨루아 셔링 스웨이드 블루종 (2 color) 64,500원 58,100원 남은시간 2일 21:47:44 (6,400원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 580원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션",69,70,circumference,59,44.5,,,,,text,"[{""어깨단면"": ""69""}, {""암홀둘레"": ""59""}, {""소매길이"": ""44.5""}, {""가슴둘레"": ""140""}]"
28581,https://www.misharp.co.kr/product/detail.html?product_no=28581,아멜리 비조 트렌치 자켓,아우터,자켓,86900,폴리에스터95% 스판5% 혼용 소재로 구김 걱정 없이 깔끔한 실루엣을 유지합니다 / 스판5% 혼용 소재로 구김 걱정 없이 깔끔한 실루엣을 유지합니다,A라인,55-77,어깨좁음;복부체형;하체통통,팔뚝커버;힙커버;허리라인보정,클래식;데일리;학모룩;모임룩,,롱,긴팔,블랙;베이지,4050,슬랙스;데님;스커트,"미샵 - 아멜리 비조 트렌치 자켓 (2 color) 아멜리 비조 트렌치 자켓 (2 color) (해외배송 가능상품) ( 건) 아멜리 비조 트렌치 자켓 (2 color) 96,500원 86,900원 남은시간 2일 21:47:43 (9,600원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 860원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해",,57.5,circumference,,70,,,,,text,"[{""소매길이"": ""70""}, {""가슴둘레"": ""115""}]"
